Pais,continente,Ano,Expectativa de vida,Pop Total,PIB,Renda-per-capita
Mozambique,Africa,1952,31.286,6446316,468.5260381,7.268120863141056e-05
Mozambique,Africa,1957,33.779,7038035,495.58683330000014,7.041551133235343e-05
Mozambique,Africa,1962,36.161,7788944,556.6863539,7.147135143095135e-05
Mozambique,Africa,1967,38.113,8680909,566.6691539,6.527762863313047e-05
Mozambique,Africa,1972,40.328,9809596,724.9178037,7.389884391773118e-05
Mozambique,Africa,1977,42.495,11127868,502.3197334,4.514069841590501e-05
Mozambique,Africa,1982,42.795,12587223,462.2114149,3.672068214728539e-05
Mozambique,Africa,1987,42.861,12891952,389.8761846,3.0241827195757476e-05
Mozambique,Africa,1992,44.284,13160731,410.8968239,3.12214286501259e-05
Mozambique,Africa,1997,46.344,16603334,472.34607710000006,2.8448869190970927e-05
Mozambique,Africa,2002,44.026,18473780,633.6179466,3.4298229523140365e-05
Mozambique,Africa,2007,42.082,19951656,823.6856205,4.128407288597999e-05
Myanmar,Asia,1952,36.319,20092996,331.0,1.6473401975494347e-05
Myanmar,Asia,1957,41.905,21731844,350.0,1.6105398142927954e-05
Myanmar,Asia,1962,45.108,23634436,388.0,1.641672346232421e-05
Myanmar,Asia,1967,49.379,25870271,349.0,1.3490388252987377e-05
Myanmar,Asia,1972,53.07,28466390,357.0,1.2541105493179851e-05
Myanmar,Asia,1977,56.059,31528087,371.0,1.1767285468350807e-05
Myanmar,Asia,1982,58.056,34680442,424.0,1.222591107691188e-05
Myanmar,Asia,1987,58.339,38028578,385.0,1.0123965192703235e-05
Myanmar,Asia,1992,59.32,40546538,347.0,8.558067275682082e-06
Myanmar,Asia,1997,60.328,43247867,415.0,9.595848969846304e-06
Myanmar,Asia,2002,59.908,45598081,611.0,1.3399686710499943e-05
Myanmar,Asia,2007,62.069,47761980,944.0,1.9764674747571184e-05
Namibia,Africa,1952,41.725,485831,2423.780443,0.004988937393867415
Namibia,Africa,1957,45.226000000000006,548080,2621.448058,0.004782966096190337
Namibia,Africa,1962,48.386,621392,3173.215595,0.005106624473762134
Namibia,Africa,1967,51.159,706640,3793.694753,0.005368638561360806
Namibia,Africa,1972,53.867,821782,3746.080948,0.004558485033743742
Namibia,Africa,1977,56.437,977026,3876.485958,0.003967638484543912
Namibia,Africa,1982,58.968,1099010,4191.100511,0.0038135235448267073
Namibia,Africa,1987,60.835,1278184,3693.731337,0.0028898275498676247
Namibia,Africa,1992,61.999,1554253,3804.537999,0.0024478241309490796
Namibia,Africa,1997,58.909,1774766,3899.52426,0.0021972047357229066
Namibia,Africa,2002,51.479,1972153,4072.324751,0.002064913194361695
Namibia,Africa,2007,52.90600000000001,2055080,4811.060429,0.0023410574911925572
Nepal,Asia,1952,36.157,9182536,545.8657228999998,5.9446074907846784e-05
Nepal,Asia,1957,37.686,9682338,597.9363557999999,6.175536898216112e-05
Nepal,Asia,1962,39.393,10332057,652.3968593,6.314297910861311e-05
Nepal,Asia,1967,41.472,11261690,676.4422254,6.006578279103758e-05
Nepal,Asia,1972,43.971,12412593,674.7881296,5.436318822344373e-05
Nepal,Asia,1977,46.74800000000001,13933198,694.1124398,4.981716615237937e-05
Nepal,Asia,1982,49.594,15796314,718.3730947,4.547726100532061e-05
Nepal,Asia,1987,52.537,17917180,775.6324501,4.328987318874957e-05
Nepal,Asia,1992,55.727,20326209,897.7403604,4.41666402426542e-05
Nepal,Asia,1997,59.426,23001113,1010.892138,4.394970530339119e-05
Nepal,Asia,2002,61.34,25873917,1057.206311,4.085992511300086e-05
Nepal,Asia,2007,63.785,28901790,1091.359778,3.776097528907379e-05
Netherlands,Europe,1950,71.45,10113527,8812.238998,0.0008713319298005533
Netherlands,Europe,1951,71.51,10264311,8892.34982,0.0008663367487598534
Netherlands,Europe,1952,72.13,10381988,8941.571858,0.0008612581576861772
Netherlands,Europe,1953,71.71,10493184,9596.895432,0.0009145837366427577
Netherlands,Europe,1954,72.4,10615380,10147.32274,0.0009559076302496943
Netherlands,Europe,1955,72.52,10750842,10738.2935,0.0009988327890968912
Netherlands,Europe,1956,72.54,10889351,11083.16937,0.0010177988908613561
Netherlands,Europe,1957,72.99,11026383,11276.19344,0.0010226557013301642
Netherlands,Europe,1958,73.15,11186875,10999.303440000003,0.000983232890329069
Netherlands,Europe,1959,73.19,11347639,11358.20225,0.0010009308764580896
Netherlands,Europe,1960,73.37,11486000,12241.95066,0.0010658149625631204
Netherlands,Europe,1961,73.56,11638713,12434.57791,0.0010683808347194401
Netherlands,Europe,1962,73.23,11805689,12790.84956,0.0010834479512377465
Netherlands,Europe,1963,73.35,11965966,13039.60049,0.0010897240130884544
Netherlands,Europe,1964,73.73,12127120,13985.56106,0.0011532466950108517
Netherlands,Europe,1965,73.6,12292000,14533.04844,0.001182317640741946
Netherlands,Europe,1966,73.55,12454800,14749.6671,0.0011842556363811543
Netherlands,Europe,1967,73.82,12596822,15363.25136,0.0012196132770630561
Netherlands,Europe,1968,73.63,12724680,16231.6153,0.0012756010603017127
Netherlands,Europe,1969,73.54,12873000,17146.65508,0.001331985945777985
Netherlands,Europe,1970,73.6,13032335,17909.64795,0.0013742470516603508
Netherlands,Europe,1971,73.84,13193776,18483.3995,0.0014009180919851906
Netherlands,Europe,1972,73.75,13329874,18794.74567,0.0014099717424185705
Netherlands,Europe,1973,74.2,13438404,19560.58115,0.001455573232505884
Netherlands,Europe,1974,74.59,13540584,20208.28106,0.0014924231525021373
Netherlands,Europe,1975,74.52,13653438,20068.17329,0.0014698256431823252
Netherlands,Europe,1976,74.65,13769913,20812.64584,0.001511458049153978
Netherlands,Europe,1977,75.24,13852989,21209.0592,0.0015310096037757627
Netherlands,Europe,1978,75.15,13936754,21607.64747,0.0015504074671907103
Netherlands,Europe,1979,75.63,14030002,21847.80201,0.0015572201636179382
Netherlands,Europe,1980,75.76,14143901,22044.90535,0.0015586156428838128
Netherlands,Europe,1981,75.97,14246049,21783.56027,0.0015290948578093478
Netherlands,Europe,1982,76.05,14310401,21399.46046,0.001495378114142294
Netherlands,Europe,1983,76.25,14362381,21703.915,0.0015111641307941908
Netherlands,Europe,1984,76.32,14420022,22290.6277,0.001545810935655993
Netherlands,Europe,1985,76.38,14491380,22787.38849,0.0015724788453549629
Netherlands,Europe,1986,76.36,14571875,23368.00461,0.0016036374598327257
Netherlands,Europe,1987,76.83,14665278,23651.32361,0.0016127429435705207
Netherlands,Europe,1988,77.03,14761339,24302.25513,0.001646344896624893
Netherlands,Europe,1989,76.87,14848907,25225.01637,0.0016987793357450486
Netherlands,Europe,1990,77.05,14951510,26109.49388,0.0017462780602093035
Netherlands,Europe,1991,77.21,15066220,26530.06767,0.001760897402931857
Netherlands,Europe,1992,77.42,15174244,26790.94961,0.0017655541594032624
Netherlands,Europe,1993,77.11,15274942,26960.7786,0.0017650331241846943
Netherlands,Europe,1994,77.6,15382198,27589.56463,0.001793603529872649
Netherlands,Europe,1995,77.64,15459054,28303.369810000004,0.0018308604012897557
Netherlands,Europe,1996,77.65,15527809,29161.33172,0.0018780068533815683
Netherlands,Europe,1997,78.03,15604464,30246.13063,0.0019382998755997003
Netherlands,Europe,1998,78.12,15699259,31249.3731,0.001990499876459137
Netherlands,Europe,1999,78.07,15801947,32505.09307,0.0020570308880291776
Netherlands,Europe,2000,78.24,15907853,33525.11132,0.002107456695759007
Netherlands,Europe,2001,78.45,16017445,33908.083360000004,0.0021169470761410454
Netherlands,Europe,2002,78.53,16122830,33724.75778,0.0020917393398057287
Netherlands,Europe,2003,78.79,16223248,33666.42283,0.0020751962140996673
Netherlands,Europe,2004,79.38,16318199,34289.93315,0.0021013307381531504
Netherlands,Europe,2005,79.65,16407491,34724.0,0.0021163503914157257
Netherlands,Europe,2006,80.0,16491461,35653.39385,0.0021619305803166865
Netherlands,Europe,2007,79.762,16570613,36797.93332,0.002220674233355157
Netherlands Antilles,,1972,70.4,163778,11045.68301,0.06744302049115267
Netherlands Antilles,,1977,72.12,170574,17335.4979,0.10163036512012381
Netherlands Antilles,,1982,73.75,176526,20008.68575,0.1133469616373792
Netherlands Antilles,,1987,74.5,185666,17406.52904,0.09375183953981882
Netherlands Antilles,,1992,74.468,192002,19633.01635,0.10225422834137145
Netherlands Antilles,,1997,74.579,203533,23267.5569,0.11431835083254312
Netherlands Antilles,,2002,74.99600000000002,214258,22596.59692,0.10546442569238955
Netherlands Antilles,,2007,75.112,223472,22500.00097,0.10068375890491874
New Caledonia,,1967,60.18,96094,20213.73265,0.21035374373009763
New Caledonia,,1972,61.2,125500,32001.30686,0.25499049290836656
New Caledonia,,1977,65.75,136000,30062.77613,0.22104982448529412
New Caledonia,,1982,68.35,145000,24831.14901,0.17124930351724138
New Caledonia,,1987,69.98,158737,24837.87139,0.15647184582044513
New Caledonia,,1992,71.48,175612,36383.17017,0.20717929395485501
New Caledonia,,1997,72.723,192347,36147.48534,0.18792851118031473
New Caledonia,,2002,75.082,207858,32977.87344,0.15865578154316892
New Caledonia,,2007,76.058,221943,31278.34502,0.14092963067093803
New Zealand,Oceania,1950,69.29,1908310,11449.3763,0.005999746529651891
New Zealand,Oceania,1951,69.16,1947389,10362.9881,0.005321478194649349
New Zealand,Oceania,1952,69.39,1994794,10556.57566,0.005292063070171657
New Zealand,Oceania,1953,70.24,2047391,10637.22008,0.005195500068135495
New Zealand,Oceania,1954,70.35,2092779,11839.00284,0.005657072648378066
New Zealand,Oceania,1955,70.48,2136168,11814.683,0.0055307836275049534
New Zealand,Oceania,1956,70.74,2178289,12186.70276,0.0055946216319322185
New Zealand,Oceania,1957,70.26,2229407,12247.39532,0.005493566369891186
New Zealand,Oceania,1958,70.89,2281533,12437.61842,0.005451430428575875
New Zealand,Oceania,1959,70.8,2331122,13039.678,0.005593734690848441
New Zealand,Oceania,1960,71.26,2371746,12816.33036,0.005403753336149824
New Zealand,Oceania,1961,70.98,2432450,13195.09699,0.005424611807025838
New Zealand,Oceania,1962,71.24,2488550,13175.678,0.005294520102067469
New Zealand,Oceania,1963,71.31,2541350,13719.2622,0.005398415094339622
New Zealand,Oceania,1964,71.35,2591950,14107.05469,0.005442641520862671
New Zealand,Oceania,1965,71.28,2640400,14730.24819,0.005578794194061506
New Zealand,Oceania,1966,71.14,2687550,15384.75074,0.005724451913452773
New Zealand,Oceania,1967,71.52,2728150,14463.918930000002,0.005301731550684531
New Zealand,Oceania,1968,71.18,2759000,14279.12289,0.0051754704204421895
New Zealand,Oceania,1969,71.55,2788500,15586.75554,0.005589655922539
New Zealand,Oceania,1970,71.33,2828050,15150.92549,0.0053573753964746024
New Zealand,Oceania,1971,71.78,2875300,15674.73716,0.005451513636837896
New Zealand,Oceania,1972,71.89,2929100,16046.03728,0.005478145942439658
New Zealand,Oceania,1973,71.75,2992300,16823.024569999998,0.005622104925976673
New Zealand,Oceania,1974,72.0,3058400,17439.20031,0.005702066541328799
New Zealand,Oceania,1975,72.27,3117800,16910.21404,0.005423764847007505
New Zealand,Oceania,1976,72.47,3153550,17126.41732,0.005430837411805743
New Zealand,Oceania,1977,72.22,3164900,16233.7177,0.0051292987772125495
New Zealand,Oceania,1978,73.11,3165800,16294.54258,0.00514705369258955
New Zealand,Oceania,1979,73.15,3164550,16633.4424,0.005256179361994596
New Zealand,Oceania,1980,72.95,3170150,16718.10218,0.005273599728719462
New Zealand,Oceania,1981,73.74,3185450,17445.44339,0.005476602486304918
New Zealand,Oceania,1982,73.84,3210650,17632.4104,0.0054918506844408455
New Zealand,Oceania,1983,73.94,3245800,17919.5392,0.005520838991928029
New Zealand,Oceania,1984,74.49,3278900,18612.87789,0.0056765616182256244
New Zealand,Oceania,1985,73.99,3298050,18647.67814,0.005654152647776717
New Zealand,Oceania,1986,74.24,3308300,18979.54569,0.005736948187891062
New Zealand,Oceania,1987,74.32,3317166,19007.19129,0.005729948784595043
New Zealand,Oceania,1988,74.6,3331205,18874.65232,0.0056660134455850065
New Zealand,Oceania,1989,75.01,3341632,18983.91778,0.00568103183713826
New Zealand,Oceania,1990,75.56,3359604,18833.59677,0.00560589782902985
New Zealand,Oceania,1991,76.2,3396964,18380.78411,0.005410944628792063
New Zealand,Oceania,1992,76.33,3437674,18363.32494,0.00534178777277892
New Zealand,Oceania,1993,76.62,3475061,19337.1909,0.005564561571724929
New Zealand,Oceania,1994,77.07,3517261,20116.22892,0.005719288082402757
New Zealand,Oceania,1995,76.94,3565990,20661.47565,0.005794036340539373
New Zealand,Oceania,1996,76.98,3621200,21064.06604,0.0058168745277808465
New Zealand,Oceania,1997,77.55,3676187,21050.41377,0.005726154238073307
New Zealand,Oceania,1998,78.37,3726214,20876.10874,0.005602498605823498
New Zealand,Oceania,1999,78.14,3774096,21689.0128,0.005746810044047634
New Zealand,Oceania,2000,78.9,3819762,21895.15598,0.005732073354308462
New Zealand,Oceania,2001,78.91,3864129,22426.58919,0.005803788949592521
New Zealand,Oceania,2002,79.11,3908037,23189.80135,0.005933874564135396
New Zealand,Oceania,2003,79.41,3951307,23728.4829,0.006005223815815881
New Zealand,Oceania,2007,80.204,4115771,25185.00911,0.006119147326223932
Nicaragua,Americas,1952,42.31399999999999,1165790,3112.363948,0.0026697466507690066
Nicaragua,Americas,1957,45.432,1358828,3457.415947,0.002544410291074367
Nicaragua,Americas,1962,48.632,1590597,3634.364406,0.0022849058598752546
Nicaragua,Americas,1967,51.88399999999999,1865490,4643.393534000002,0.0024891012731239523
Nicaragua,Americas,1972,55.151,2182908,4688.593267,0.002147865721780304
Nicaragua,Americas,1977,57.47,2554598,5486.371089,0.0021476455743721715
Nicaragua,Americas,1982,59.298,2979423,3470.3381560000007,0.0011647685326991169
Nicaragua,Americas,1987,62.008,3344353,2955.984375,0.0008838733157056089
Nicaragua,Americas,1992,65.843,4017939,2170.151724,0.0005401156473505446
Nicaragua,Americas,1997,68.426,4609572,2253.023004,0.0004887705418203687
Nicaragua,Americas,2002,70.836,5146848,2474.548819,0.00048078917795901495
Nicaragua,Americas,2007,72.899,5675356,2749.320965,0.00048443145504881103
Niger,Africa,1952,37.444,3379468,761.879376,0.00022544358342792414
Niger,Africa,1957,38.598,3692184,835.5234025000002,0.00022629516906524707
Niger,Africa,1962,39.487,4076008,997.7661127,0.00024479002806177024
Niger,Africa,1967,40.118,4534062,1054.384891,0.00023254752383183112
Niger,Africa,1972,40.546,5060262,954.2092363,0.0001885691365980655
Niger,Africa,1977,41.291,5682086,808.8970727999998,0.0001423591745707474
Niger,Africa,1982,42.598,6437188,909.7221354,0.0001413229092268239
Niger,Africa,1987,44.555,7332638,668.3000228,9.114046306390688e-05
Niger,Africa,1992,47.39100000000001,8392818,581.182725,6.924762636339784e-05
Niger,Africa,1997,51.313,9666252,580.3052092,6.003414862347889e-05
Niger,Africa,2002,54.496,11140655,601.0745012,5.395324612421801e-05
Niger,Africa,2007,56.867,12894865,619.6768923999998,4.8056097710212536e-05
Nigeria,Africa,1952,36.324,33119096,1077.281856,3.252751391523489e-05
Nigeria,Africa,1957,37.802,37173340,1100.5925630000004,2.960703996466286e-05
Nigeria,Africa,1962,39.36,41871351,1150.9274779999996,2.7487230540996866e-05
Nigeria,Africa,1967,41.04,47287752,1014.514104,2.1454056517636957e-05
Nigeria,Africa,1972,42.82100000000001,53740085,1698.388838,3.160376166133716e-05
Nigeria,Africa,1977,44.514,62209173,1981.951806,3.185947844058303e-05
Nigeria,Africa,1982,45.826,73039376,1576.97375,2.159073415413626e-05
Nigeria,Africa,1987,46.886,81551520,1385.029563,1.698349169948028e-05
Nigeria,Africa,1992,47.472,93364244,1619.848217,1.7349770614540617e-05
Nigeria,Africa,1997,47.464,106207839,1624.941275,1.5299635980730197e-05
Nigeria,Africa,2002,46.608,119901274,1615.286395,1.3471803435549819e-05
Nigeria,Africa,2007,46.859,135031164,2013.977305,1.491490738389843e-05
Norway,Europe,1950,71.6,3265126,9427.920942,0.0028874600680035014
Norway,Europe,1951,72.54,3295871,9845.992115,0.0029873718100617407
Norway,Europe,1952,72.67,3327728,10095.42172,0.0030337280330603946
Norway,Europe,1953,73.15,3360888,10392.81493,0.0030922824354753862
Norway,Europe,1954,73.23,3394246,10810.10126,0.0031848314058556745
Norway,Europe,1955,73.44,3427409,10941.85332,0.0031924562606913853
Norway,Europe,1956,73.49,3459992,11417.25493,0.003299792291427263
Norway,Europe,1957,73.44,3491938,11653.97304,0.0033373940316237002
Norway,Europe,1958,73.43,3522993,11551.24388,0.00327881545038551
Norway,Europe,1959,73.56,3552851,11936.99492,0.003359835501122901
Norway,Europe,1960,73.58,3581239,12508.70127,0.0034928417986065715
Norway,Europe,1961,73.59,3609800,13187.53944,0.003653260413319298
Norway,Europe,1962,73.47,3638919,13450.40151,0.0036962629588622336
Norway,Europe,1963,73.11,3666540,13859.59033,0.003780018854287694
Norway,Europe,1964,73.61,3694339,14439.99117,0.003908680597530438
Norway,Europe,1965,73.73,3723153,15089.13985,0.004052785327382463
Norway,Europe,1966,74.01,3753628,15532.67709,0.004138043804553887
Norway,Europe,1967,74.08,3786019,16361.87647,0.0043216572526445325
Norway,Europe,1968,73.96,3818983,16584.91171,0.004342756097631228
Norway,Europe,1969,73.67,3850977,17189.353730000006,0.004463634482885773
Norway,Europe,1970,74.08,3877386,17411.504780000007,0.004490526550619414
Norway,Europe,1971,74.18,3903039,18184.49176,0.004659059712188374
Norway,Europe,1972,74.34,3933004,18965.05551,0.0048220280248888634
Norway,Europe,1973,74.43,3960613,19663.97791,0.004964882433603082
Norway,Europe,1974,74.75,3985258,20361.63023,0.005109237652869651
Norway,Europe,1975,74.8,4007313,21308.18679,0.0053173252975248
Norway,Europe,1976,75.03,4026152,22451.94757,0.005576527555343167
Norway,Europe,1977,75.37,4043205,23311.34939,0.005765562070189367
Norway,Europe,1978,75.4,4058671,24032.44667,0.005921260104600742
Norway,Europe,1979,75.39,4072517,25024.03337,0.00614461115079446
Norway,Europe,1980,75.65,4085620,26178.35602,0.0064074377989142405
Norway,Europe,1981,75.84,4099702,26340.45425,0.006424968022065994
Norway,Europe,1982,75.97,4114787,26298.63531,0.0063912507038638945
Norway,Europe,1983,76.03,4128432,27150.3182,0.006576423736663218
Norway,Europe,1984,76.19,4140095,28673.01615,0.006925690388747118
Norway,Europe,1985,75.9,4152419,30074.27105,0.007242590656193414
Norway,Europe,1986,76.04,4166596,31050.82105,0.0074523234434056
Norway,Europe,1987,75.89,4186147,31540.9748,0.007534607552004266
Norway,Europe,1988,75.99,4208729,31358.23328,0.007450760854405214
Norway,Europe,1989,76.33,4226142,31527.69364,0.007460159559238663
Norway,Europe,1990,76.41,4242006,32064.81755,0.007558880763016365
Norway,Europe,1991,76.93,4261733,33070.56769,0.007759887278250422
Norway,Europe,1992,77.32,4286357,33965.66115,0.007924132579250865
Norway,Europe,1993,77.28,4311964,34684.12845,0.008043696202009107
Norway,Europe,1994,77.86,4336638,36299.49293,0.008370422647682375
Norway,Europe,1995,77.89,4359101,37685.97493,0.008645354840367313
Norway,Europe,1996,78.32,4381277,39465.28969,0.009007713890265326
Norway,Europe,1997,78.32,4405672,41283.16433,0.00937045797553699
Norway,Europe,1998,78.49,4432718,41912.99271000001,0.009455370883056403
Norway,Europe,1999,78.47,4463377,42491.08975,0.009519941907215097
Norway,Europe,2000,78.76,4492400,43587.57941000001,0.009702515227940524
Norway,Europe,2001,78.98,4515195,44223.20205,0.009794306126313481
Norway,Europe,2002,79.05,4535591,44683.97525,0.009851852878709743
